0	2010-09-28T01:02:54Z	39.717079	-104.957396	dd98ca10f19211dd948d003048c10834
0	2010-09-27T20:08:17Z	39.749934	-105.000017	b3d356765cc8a4aa7ac5cd18caafd393
0	2010-09-27T00:25:41Z	39.746871	-105.010166	4dfb8a7526182e70b53ea6a7ee670b5a3d694375
0	2010-09-25T20:14:17Z	39.929957	-105.130883	a8d770948720fd154ccfe093a21b73e0
0	2010-09-25T19:30:28Z	39.868491	-105.053058	a2451a4a10d0061e87ebcd21b422f44b
0	2010-09-25T19:04:50Z	39.876148	-105.096502	6ccba23d2e036ef1bcff1feb17443d6c7ef8f579
0	2010-09-24T20:54:33Z	39.752253	-104.996981	ba494e1ceff294a80ee36edec09c6de6
0	2010-09-24T00:22:25Z	39.73314	-105.15594	dc9e0948314910389eee590362c2e061
0	2010-09-23T21:36:35Z	39.752713	-104.996337	2ef143e12038c870038df53e0478cefc
0	2010-09-23T18:11:08Z	40.017287	-105.283442	d2f35ed2724211deafe6003048c0801e
0	2010-09-23T16:01:40Z	40.019134	-105.275427	6baef70119821cb291ca4108da74bd88018e1220
0	2010-09-23T01:16:46Z	39.772887	-104.796514	08bff2999f6b1ea8d4d81998217fb004ee8a8dc6
0	2010-09-22T02:04:30Z	39.827022	-105.143191	f6f52a75fd80e27e3770cd3a87054f27
0	2010-09-21T22:40:19Z	39.861667	-104.673056	9660396689d50966a4fd65687c4b14bf
0	2010-09-20T19:05:00Z	39.750469	-104.999073	9848afcc62e500a01cf6fbf24b797732f8963683
0	2010-09-20T01:03:14Z	39.827022	-105.143191	f6f52a75fd80e27e3770cd3a87054f27
0	2010-09-19T01:16:59Z	39.739897	-104.924271	64b925364ac71005af756eabb94096e2
0	2010-09-18T18:52:41Z	39.740207	-104.956477	d03d1ecd91f056135cd754d354130e35
0	2010-09-16T22:26:03Z	39.743294	-104.99464	3a955c5c8336ae8040fa61ceece8a0c0
0	2010-09-16T02:32:55Z	39.743336	-104.969148	0397002b74d5c5ebddfd3ea242554782
0	2010-09-16T01:10:07Z	39.684997	-104.940162	015fe64c8896dedc051525e1f6575a2d
0	2010-09-15T22:40:03Z	40.018815	-105.275624	828fb63e770c11ddb8450030487eb504
0	2010-09-15T04:10:14Z	39.812468	-105.174196	b8d38ebebb9da5892999381c7a6a8431
0	2010-09-14T21:57:51Z	39.752713	-104.996337	2ef143e12038c870038df53e0478cefc
0	2010-09-13T18:34:13Z	39.752176	-104.99882	9454d8091acfb4f19795185e5f2a3f43
0	2010-09-13T15:40:28Z	39.750478	-104.999084	08a35293e09f508494096c1c1b3819edb9df50db
0	2010-09-13T15:18:31Z	39.752713	-104.996337	2ef143e12038c870038df53e0478cefc
0	2010-09-12T23:19:06Z	39.891077	-105.068532	6f3a2db56d4fa788f72def616f79b7a4
0	2010-09-11T22:58:27Z	39.740384	-104.929457	8f060f74f59a02df0993b24964334eea
0	2010-09-11T00:43:40Z	39.684997	-104.940162	015fe64c8896dedc051525e1f6575a2d
0	2010-09-11T00:17:38Z	39.718017	-104.953238	f56c64e63c22194a76e8c62f30c11b4b
0	2010-09-10T22:22:57Z	39.746725	-104.993661	c69bd906c5210caee0719913f836303c
0	2010-09-10T17:57:13Z	39.749955	-104.999931	c55f96f8723011deafe6003048c0801e
0	2010-09-10T17:45:49Z	39.752713	-104.996337	2ef143e12038c870038df53e0478cefc
0	2010-09-09T23:59:09Z	39.7513	-105.000121	d268093afe06bd7d37d91c4d436e0c40d217b20a
0	2010-09-08T02:31:07Z	39.827022	-105.143191	f6f52a75fd80e27e3770cd3a87054f27
0	2010-09-06T19:09:06Z	39.756327	-104.994352	67bf87f60fdca068a3f782120eccbab5
0	2010-09-06T01:35:52Z	40.016488	-105.28199	b3fe66207ee111dd89eb0030487eb504
0	2010-09-05T03:37:50Z	39.785207	-104.89172	c83ac485e066dbf68b8619c7ab5b2579
0	2010-09-05T01:34:30Z	39.785214	-104.891901	36740e782a458ebcab9f14ae3a8a5f19d04d0e41
0	2010-09-04T19:24:53Z	39.712495	-104.999028	e63d729e56954aeb23ba669d2c7a2805
0	2010-09-04T02:59:05Z	39.891383	-105.070814	7a0f88982aa015062b95e3b4843f9ca2
0	2010-09-04T00:57:04Z	39.891077	-105.068532	dd7cd3d264c2d063832db506fba8bf79
0	2010-09-03T02:28:51Z	39.684997	-104.940162	5ee7b9b6d9609a48522d394192fa822f
0	2010-09-02T20:40:38Z	39.750478	-104.999084	08a35293e09f508494096c1c1b3819edb9df50db
0	2010-09-02T00:44:26Z	39.73314	-105.15594	dc9e0948314910389eee590362c2e061
0	2010-09-01T02:27:30Z	39.827022	-105.143191	f6f52a75fd80e27e3770cd3a87054f27
0	2010-08-29T20:00:23Z	39.891077	-105.068532	dd7cd3d264c2d063832db506fba8bf79
0	2010-08-29T00:42:31Z	39.740207	-104.956477	d03d1ecd91f056135cd754d354130e35
0	2010-08-28T04:05:45Z	39.891383	-105.070814	7a0f88982aa015062b95e3b4843f9ca2
0	2010-08-28T01:26:41Z	39.891077	-105.068532	dd7cd3d264c2d063832db506fba8bf79
0	2010-08-27T20:32:40Z	39.876148	-105.096502	6ccba23d2e036ef1bcff1feb17443d6c7ef8f579
0	2010-08-27T18:09:06Z	39.726785	-104.984852	e2460b3f5040fc666cd99128a0c133b7
0	2010-08-26T00:29:24Z	39.740384	-104.929457	8f060f74f59a02df0993b24964334eea
0	2010-08-25T04:31:35Z	39.891383	-105.070814	7a0f88982aa015062b95e3b4843f9ca2
0	2010-08-25T02:11:29Z	39.891077	-105.068532	dd7cd3d264c2d063832db506fba8bf79
0	2010-08-24T00:56:41Z	39.684997	-104.940162	015fe64c8896dedc051525e1f6575a2d
0	2010-08-23T23:44:39Z	39.75371	-104.995135	b34c1da10e5ed07bf321b5ab839aed397401720e
0	2010-08-22T23:29:54Z	39.891077	-105.068532	dd7cd3d264c2d063832db506fba8bf79
0	2010-08-22T19:19:47Z	39.876148	-105.096502	6ccba23d2e036ef1bcff1feb17443d6c7ef8f579
0	2010-08-22T17:28:50Z	39.758066	-104.902431	369c8dbb4f1ddc861b2442cbd183182e
0	2010-08-19T03:02:25Z	39.743336	-104.969148	0397002b74d5c5ebddfd3ea242554782
0	2010-08-19T01:42:26Z	39.684997	-104.940162	015fe64c8896dedc051525e1f6575a2d
